id,category,month,verdict,patterns,about_llm,has_ack_section,in_ack_section,negation_nearby,grammarly,llm_term_anywhere,title
2410.20059,math-ph,2024-10,none,,False,True,False,False,False,False,Construction and analysis of multi-lump solutions of dispersive long wave equations via integer partitions
2410.06034,math-ph,2024-10,none,,False,True,False,False,False,False,Graded Poisson and Graded Dirac structures
2410.19938,math-ph,2024-10,none,,False,True,False,False,False,False,Lattice models from CFT on surfaces with holes II: Cloaking boundary conditions and loop models
2410.08167,math-ph,2024-10,none,,False,True,False,False,False,False,Invariant measures for some dissipative systems from the Jacobi last multiplier
2410.12998,math-ph,2024-10,none,,False,True,False,False,False,False,Resonances and resonance expansions for point interactions on the half-space
2410.21032,math-ph,2024-10,none,,False,True,False,False,False,False,"Complex symmetric, self-dual, and Ginibre random matrices: Analytical results for three classes of bulk and edge statistics"
2410.00908,math-ph,2024-10,none,,False,True,False,False,False,False,Free cumulants and freeness for unitarily invariant random tensors
2410.03285,math-ph,2024-10,none,,False,False,False,False,False,False,Discrete time scattering and Wold's decomposition in pictures
2410.08884,math-ph,2024-10,none,,False,True,False,False,False,False,Quantum cellular automata and categorical dualities of spin chains
2410.11558,math-ph,2024-10,none,,False,True,False,False,False,False,Metriplectic formulations of variational thermodynamics
2410.23847,math-ph,2024-10,none,,False,True,False,False,False,False,Finite difference calculus in the continuum
2410.20414,math-ph,2024-10,none,,False,False,False,False,False,False,Skew-Hom-Lie algebras in Semi-Euclidean spaces
2410.03880,math-ph,2024-10,none,,False,True,False,False,False,False,Clifford and quadratic composite operators with applications to non-Hermitian physics
2410.15664,math-ph,2024-10,none,,False,False,False,False,False,False,A quantum anchor for higher Koszul brackets
2410.11343,math-ph,2024-10,none,,False,False,False,False,False,False,Heteroclinic for a 6-dimensional reversible system occuring in orthogonal domain walls in convection
2410.12701,math-ph,2024-10,none,,False,False,False,False,False,False,Smooth Geometry of Diffusion Algebras
2410.23150,math-ph,2024-10,none,,False,True,False,False,False,False,Derivation of Hartree theory for two-dimensional attractive Bose gases in almost Gross-Pitaevskii regime
2410.11837,math-ph,2024-10,none,,False,True,False,False,False,False,Minimal models for minimal BCOV theories
2410.17722,math-ph,2024-10,none,,False,True,False,False,False,False,Spectral regularity and defects for the Kohmoto model
2410.16782,math-ph,2024-10,none,,False,True,False,False,False,False,Spectral analysis of infinite Marchenko-Slavin matrices
2410.21820,math-ph,2024-10,none,,False,True,False,False,False,False,Optimization of quantum graph eigenvalues with preferred orientation vertex conditions
2410.23490,math-ph,2024-10,none,,False,False,False,False,False,False,Characterization of symmetries of contact Hamiltonian systems
2410.04187,math-ph,2024-10,none,,False,True,False,False,False,False,Crystallization of the Aztec diamond
2410.22321,math-ph,2024-10,none,,False,True,False,False,False,False,Superintegrability in the interaction of two particles with spin
2410.14394,math-ph,2024-10,none,,False,True,False,False,False,False,The Bogoliubov-Bose-Hubbard model: existence of minimizers and absence of quantum phase transition
2410.04973,math-ph,2024-10,none,,False,True,False,False,False,False,Post-groupoids and quiver-theoretical solutions of the Yang-Baxter equation
2410.11735,math-ph,2024-10,none,,False,True,False,False,False,False,"Probabilistic Principles for Biophysics and Neuroscience: Entropy Production, Bayesian Mechanics & the Free-Energy Principle"
2410.17138,math-ph,2024-10,none,,False,True,False,False,False,False,Arctic curves of periodic dimer models and generalized discriminants
2410.01494,math-ph,2024-10,none,,False,False,False,False,False,False,Equilibrium of Charges and Differential Equations Solved by Polynomials II
2410.09509,math-ph,2024-10,none,,False,True,False,False,False,False,On the perturbed periodic Schrödinger operators with separate resonant embedded eigenvalues
2410.08684,math-ph,2024-10,none,,False,True,False,False,False,False,Recycling solutions of boundary value problems: the Wiener--Hopf perspective on embedding formula
2410.01025,math-ph,2024-10,none,,False,False,False,False,False,False,Dipole Formation in the Two-Component Plasma
2410.06749,math-ph,2024-10,none,,False,False,False,False,False,False,On the extension of singular linear infinite-dimensional Hamiltonian flows
2410.13940,math-ph,2024-10,none,,False,True,False,False,False,False,Boundary conditions and violations of bulk-edge correspondence in a hydrodynamic model
2410.13197,math-ph,2024-10,none,,False,False,False,False,False,False,Representation of Linear Waves in Inhomogeneous Media
2410.08176,math-ph,2024-10,none,,False,True,False,False,False,False,Local superconformal algebras
2410.07290,math-ph,2024-10,none,,False,True,False,False,False,False,"Dirac Operators on Configuration Spaces: Fermions with Half-integer Spin, Real Structure, and Yang-Mills Quantum Field Theory"
2410.18818,math-ph,2024-10,none,,False,True,False,False,False,False,Large deviations for the log-Gamma polymer
2410.24141,math-ph,2024-10,none,,False,False,False,False,False,False,Some informational inequalities involving generalized trigonometric functions and a new class of generalized moments
2410.08108,math-ph,2024-10,none,,False,True,False,False,False,False,Loschmidt Echo for Deformed Wigner Matrices
2410.22665,math-ph,2024-10,none,,False,False,False,False,False,False,A note on cohomology mirror symmetry of toric manifolds
2410.21852,math-ph,2024-10,none,,False,True,False,False,False,False,Integrability properties and multi-kink solutions of a generalised Fokker-Planck equation
2410.03946,math-ph,2024-10,none,,False,True,False,False,False,False,Edge transport in Haldane-like models with quasi-periodic disorder
2410.18197,math-ph,2024-10,none,,False,True,False,False,False,False,Cosmological Landsberg Finsler spacetimes
2410.07862,math-ph,2024-10,none,,False,False,False,False,False,False,Dynamical and invariance algebras of the $d$-dimensional Dunkl-Coulomb problem
2410.07070,math-ph,2024-10,none,,False,False,False,False,False,False,A two-boson lattice Hamiltonian with interactions up to next-neighboring sites
2410.14903,math-ph,2024-10,none,,False,True,False,False,False,False,RG analysis of spontaneous stochasticity on a fractal lattice: stability and bifurcations
2410.10809,math-ph,2024-10,none,,False,True,False,False,False,False,Response theory for locally gapped systems
2410.18045,math-ph,2024-10,none,,False,True,False,False,False,False,Holographic Mixing and Fock Space Dynamics of Causal Fermion Systems
2410.23184,math-ph,2024-10,none,,False,True,False,False,False,False,Double BFV quantisation of 3d Gravity
2410.10031,math-ph,2024-10,none,,False,True,False,False,False,False,Weak topological phases in the presence of interactions
2410.03611,math-ph,2024-10,none,,False,True,False,False,False,False,3d Mirror Symmetry is Mirror Symmetry
2410.18480,math-ph,2024-10,none,,False,False,False,False,False,False,Continuum limit of resonances for discrete Schrödinger operators
2410.04406,math-ph,2024-10,none,,False,True,False,False,False,False,"Mixed single, double, and triple poles solutions for the space-time shifted nonlocal DNLS equation with nonzero boundary conditions via Riemann--Hilbert approach"
2410.09798,math-ph,2024-10,none,,False,True,False,False,False,False,Fused Specht Polynomials and $c=1$ Degenerate Conformal Blocks
2410.17597,math-ph,2024-10,none,,False,True,False,False,False,False,Truncated Floquet-Bloch transform for computing the spectral properties of large finite systems of resonators
2410.08904,math-ph,2024-10,none,,False,True,False,False,False,False,An optimal lower bound for the low density Fermi gas in three dimensions
2410.08671,math-ph,2024-10,none,,False,True,False,False,False,False,"Poisson quasi-Nijenhuis manifolds, closed Toda lattices, and generalized recursion relations"
2410.16056,math-ph,2024-10,none,,False,True,False,False,False,False,Quantizations of transposed Poisson algebras by Novikov deformations
2410.17682,math-ph,2024-10,none,,False,False,False,False,False,False,On the properties of coframes
2410.22434,math-ph,2024-10,none,,False,True,False,False,False,False,Discrete-time systems in quasi-standard form and the $\mathfrak{h}_6$ coalgebra symmetry
2410.12670,math-ph,2024-10,none,,False,True,False,False,False,False,Quantifying quantum coherence and the deviation from the total probability formula
2410.16747,math-ph,2024-10,none,,False,True,False,False,False,False,Quantum dispersionless KdV hierarchy revisited
2410.22808,math-ph,2024-10,none,,False,True,False,False,False,False,Winding Number Statistics for Chiral Random Matrices: Universal Correlations and Statistical Moments in the Unitary Case
2410.23196,math-ph,2024-10,none,,False,False,False,False,False,False,Relative volume of comparable pairs under semigroup majorization
2410.16620,math-ph,2024-10,none,,False,False,False,False,False,False,The second order Huang-Yang formula to the 3D Fermi gas: the Gross-Pitaevskii regime
2410.03153,math-ph,2024-10,none,,False,False,False,False,False,False,Factorization of rational six vertex model partition functions
2410.11823,math-ph,2024-10,none,,False,True,False,False,False,False,The BV construction for finite spectral triples
2410.19621,math-ph,2024-10,none,,False,False,False,False,False,False,Coherent States of Graphene Layer with and without a PT-symmetric Chemical Potential
2410.14736,math-ph,2024-10,none,,False,False,False,False,False,False,Pair Space in Classical Mechanics II. N-Body Central Configurations
2410.22455,math-ph,2024-10,none,,False,True,False,False,False,False,Classification of 1+0 two-dimensional Hamiltonian operators
2410.22536,math-ph,2024-10,none,,False,True,False,False,False,False,Which Meyer sets are regular model sets? A characterization via almost periodicity
2410.13362,math-ph,2024-10,none,,False,False,False,False,False,False,Further Evidence for Near-Tsirelson Bell-CHSH Violations in Quantum Field Theory via Haar Wavelets
2410.00895,math-ph,2024-10,none,,False,True,False,False,False,False,Finite-dimensional reductions and finite-gap type solutions of multicomponent integrable PDEs
2410.16260,math-ph,2024-10,none,,False,True,False,False,False,False,Multi-product Zeno effect achieving higher order convergence rates
2410.23201,math-ph,2024-10,none,,False,True,False,False,False,False,Some addition theorems for spin-weighted spherical harmonics
2410.23414,math-ph,2024-10,none,,False,True,False,False,False,False,Regularizing Calabi-Yau topological conformal field theories using cutoff heat kernels
2410.10232,math-ph,2024-10,none,,False,False,False,False,False,False,Transparent boundary conditions for the stationary Schroedinger equation via Weyl-Titchmarsh theory
2410.15972,math-ph,2024-10,none,,False,True,False,False,False,False,"The Yang-Baxter equation, Leibniz algebras, racks and related algebraic structures"
2410.14628,math-ph,2024-10,none,,False,True,False,False,False,False,WKB Methods for Finite Difference Schrodinger Equations
